date,owala water bottle,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,country_panel,country_panel_rule,query_convention,geo,country
2018-03-01,0,7,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2018-04-01,0,8,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2018-05-01,0,9,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2018-06-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2018-07-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2018-08-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2018-09-01,0,9,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2018-10-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2018-11-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2018-12-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2019-01-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2019-02-01,0,9,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2019-03-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2019-04-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2019-05-01,0,13,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2019-06-01,0,13,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2019-07-01,0,13,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2019-08-01,0,12,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2019-09-01,0,11,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2019-10-01,0,11,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2019-11-01,0,11,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2019-12-01,0,12,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2020-01-01,0,12,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2020-02-01,0,9,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2020-03-01,0,8,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2020-04-01,0,9,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2020-05-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2020-06-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2020-07-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2020-08-01,0,12,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2020-09-01,0,11,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2020-10-01,0,8,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2020-11-01,0,9,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2020-12-01,0,9,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2021-01-01,0,8,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2021-02-01,0,9,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2021-03-01,0,9,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2021-04-01,0,9,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2021-05-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2021-06-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2021-07-01,0,12,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2021-08-01,0,11,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2021-09-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2021-10-01,0,10,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2021-11-01,0,11,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2021-12-01,0,11,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2022-01-01,0,13,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2022-02-01,0,12,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2022-03-01,0,14,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2022-04-01,0,14,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2022-05-01,0,17,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2022-06-01,0,17,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2022-07-01,0,18,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2022-08-01,0,18,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2022-09-01,0,18,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2022-10-01,0,17,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2022-11-01,0,17,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2022-12-01,0,18,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2023-01-01,0,17,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2023-02-01,0,18,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2023-03-01,0,17,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2023-04-01,0,17,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2023-05-01,0,18,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2023-06-01,0,20,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2023-07-01,0,21,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2023-08-01,0,18,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2023-09-01,0,20,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2023-10-01,0,18,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2023-11-01,0,19,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2023-12-01,1,19,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2024-01-01,1,20,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2024-02-01,0,18,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2024-03-01,0,21,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2024-04-01,0,21,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2024-05-01,1,21,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2024-06-01,0,21,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2024-07-01,1,27,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2024-08-01,2,28,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2024-09-01,1,24,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2024-10-01,1,23,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2024-11-01,1,23,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2024-12-01,1,25,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2025-01-01,1,22,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2025-02-01,1,22,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2025-03-01,1,21,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2025-04-01,1,24,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2025-05-01,1,25,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2025-06-01,2,29,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2025-07-01,2,25,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2025-08-01,2,26,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2025-09-01,2,22,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2025-10-01,1,21,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2025-11-01,3,53,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2025-12-01,3,52,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2026-01-01,2,39,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2026-02-01,1,100,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2026-03-01,2,44,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2026-04-01,2,47,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2026-05-01,2,46,False,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
2026-06-01,2,41,True,owala_water_bottle,Owala,owala water bottle,water bottle,oecd38,OECD member countries as of 2026. This gives a pre-defined panel of market economies with broadly comparable consumer markets and usable Google Trends geographies.,{brand} water bottle,DE,Germany
